suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=30,split32,52.914531
bit_extract_blocks,runs=30,byte_table,6.752695
bit_extract_blocks,runs=30,block_table,16.171836
bit_extract_blocks,runs=30,block_table_unrolled1,15.980469
bit_extract_blocks,runs=30,block_table_unrolled2,11.923867
bit_extract_blocks,runs=30,block_table_unrolled4,14.897539
bit_extract_blocks,runs=30,block_table_unrolled8,11.487930
bit_extract_blocks,runs=30,butterfly_table,2.435117
bit_extract_blocks,runs=30,adaptive,3.067148
bit_extract_blocks,runs=30,instlatx,4.680000
bit_extract_blocks,runs=30,zp7,5.759805
bit_extract_blocks,runs=31,pext,34.860508
bit_extract_blocks,runs=31,bitloop,33.117344
bit_extract_blocks,runs=31,split32,55.110820
bit_extract_blocks,runs=31,byte_table,6.696328
bit_extract_blocks,runs=31,block_table,16.765508
bit_extract_blocks,runs=31,block_table_unrolled1,16.484883
bit_extract_blocks,runs=31,block_table_unrolled2,12.694883
bit_extract_blocks,runs=31,block_table_unrolled4,14.928828
bit_extract_blocks,runs=31,block_table_unrolled8,11.527852
bit_extract_blocks,runs=31,butterfly_table,2.441367
bit_extract_blocks,runs=31,adaptive,3.057812
bit_extract_blocks,runs=31,instlatx,4.680039
bit_extract_blocks,runs=31,zp7,5.759375
bit_extract_blocks,runs=32,pext,34.641328
bit_extract_blocks,runs=32,bitloop,31.505273
bit_extract_blocks,runs=32,split32,52.194297
bit_extract_blocks,runs=32,byte_table,6.626680
bit_extract_blocks,runs=32,block_table,17.131055
bit_extract_blocks,runs=32,block_table_unrolled1,16.973711
bit_extract_blocks,runs=32,block_table_unrolled2,12.694102
bit_extract_blocks,runs=32,block_table_unrolled4,14.940156
bit_extract_blocks,runs=32,block_table_unrolled8,11.476953
bit_extract_blocks,runs=32,butterfly_table,2.435117
bit_extract_blocks,runs=32,adaptive,3.082422
bit_extract_blocks,runs=32,instlatx,4.680000
bit_extract_blocks,runs=32,zp7,5.739453
